Date/Time (PST),Battery Voltage (v),Temperature (deg F),Relative Humidity (%),"Total Snow Depth ("")","Intermittent/Shot Snow ("")"
2019-01-25 01:00,12.16,26.64,97.1,90.3,20.14
2019-01-25 00:00,12.16,26.52,97.3,90.3,20.14
2019-01-24 23:00,12.16,26.15,96.2,90.0,20.14
2019-01-24 22:00,12.17,26.75,97.0,90.3,20.27
2019-01-24 21:00,12.17,27.73,99.9,90.0,20.14
2019-01-24 20:00,12.17,28.09,99.8,90.3,20.28
2019-01-24 19:00,12.18,28.21,97.7,90.3,20.28
2019-01-24 18:00,12.18,28.46,99.9,90.2,20.14
2019-01-24 17:00,12.18,28.83,100.0,90.2,20.28
2019-01-24 16:00,12.18,29.3,96.8,90.2,20.35
2019-01-24 15:00,12.19,30.03,96.5,90.5,20.15
2019-01-24 14:00,12.19,30.77,97.4,90.6,20.28
2019-01-24 13:00,12.19,31.39,95.9,90.2,20.15
2019-01-24 12:00,12.19,31.26,96.2,89.9,20.15
2019-01-24 11:00,12.2,30.9,95.6,88.4,20.28
2019-01-24 10:00,12.2,30.18,99.9,90.0,20.28
2019-01-24 09:00,12.2,29.57,99.9,90.4,20.28
2019-01-24 08:00,12.2,29.2,99.9,90.9,20.41
2019-01-24 07:00,12.21,29.44,99.9,91.1,20.28
2019-01-24 06:00,12.21,29.32,100.0,91.3,20.41
2019-01-24 05:00,12.21,29.69,99.9,91.2,20.41
2019-01-24 04:00,12.21,30.18,100.0,91.4,20.41
2019-01-24 03:00,12.21,30.54,99.9,91.7,20.41
2019-01-24 02:00,12.22,30.29,99.9,91.8,20.35
2019-01-24 01:00,12.22,30.66,99.9,92.2,20.28
2019-01-24 00:00,12.22,30.65,99.8,92.4,20.42
2019-01-23 23:00,12.22,31.26,99.8,92.8,20.28
2019-01-23 22:00,12.23,31.26,99.8,92.8,20.35
2019-01-23 21:00,12.23,31.51,99.8,93.0,20.28
2019-01-23 20:00,12.23,31.75,99.8,93.3,20.35
2019-01-23 19:00,12.24,31.63,99.9,93.6,20.28
2019-01-23 18:00,12.24,31.88,100.0,93.7,20.28
2019-01-23 17:00,12.24,31.63,99.9,93.8,20.35
2019-01-23 16:00,12.25,32.61,99.8,93.7,20.28
2019-01-23 15:00,12.25,32.74,99.9,93.4,20.28
2019-01-23 14:00,12.25,33.6,100.0,94.0,20.28
2019-01-23 13:00,12.26,33.6,99.9,93.6,20.28
2019-01-23 12:00,12.26,32.98,99.9,92.9,20.35
2019-01-23 11:00,12.26,32.86,99.9,92.6,20.28
2019-01-23 10:00,12.25,32.0,99.9,92.2,20.28
2019-01-23 09:00,12.25,32.0,99.9,92.9,20.28
2019-01-23 08:00,12.27,32.0,99.9,93.0,20.28
2019-01-23 07:00,12.27,32.12,99.9,93.0,20.28
2019-01-23 06:00,12.27,32.37,99.9,93.2,20.35
2019-01-23 05:00,12.27,32.37,99.9,93.4,20.28
2019-01-23 04:00,12.28,32.74,99.8,94.6,20.28
2019-01-23 03:00,12.28,32.98,99.8,94.6,20.35
2019-01-23 02:00,12.28,32.61,99.9,94.9,20.35
2019-01-23 01:00,12.28,32.25,99.8,95.4,20.28
2019-01-23 00:00,12.29,32.13,99.9,95.3,20.28
2019-01-22 23:00,12.29,30.67,100.0,93.8,35.26
2019-01-22 22:00,12.29,30.3,99.9,90.9,20.41
2019-01-22 21:00,12.29,30.42,100.0,90.8,20.15
2019-01-22 20:00,12.3,30.67,100.0,89.6,20.01
2019-01-22 19:00,12.3,30.55,97.2,89.2,18.93
2019-01-22 18:00,12.3,30.06,96.3,87.1,17.86
2019-01-22 17:00,12.31,29.94,96.4,85.7,16.51
2019-01-22 16:00,12.31,29.94,95.5,85.7,15.57
2019-01-22 15:00,12.31,29.68,95.9,83.2,14.5
2019-01-22 14:00,12.32,30.67,94.3,82.4,13.02
2019-01-22 13:00,12.32,30.8,95.7,82.8,13.42
2019-01-22 12:00,12.32,27.98,93.6,84.8,13.55
2019-01-22 11:00,12.32,26.88,93.5,84.9,13.55
2019-01-22 10:00,12.32,25.9,93.0,83.5,13.55
2019-01-22 09:00,12.32,24.55,94.9,84.9,13.42
2019-01-22 08:00,12.32,23.08,95.4,84.1,13.41
2019-01-22 07:00,12.33,22.83,95.4,84.7,13.42
2019-01-22 06:00,12.33,23.58,95.8,85.1,13.41
2019-01-22 05:00,12.33,22.84,93.1,82.2,13.14
2019-01-22 04:00,12.33,22.85,92.3,82.0,12.87
2019-01-22 03:00,12.34,22.85,91.8,82.1,13.01
2019-01-22 02:00,12.34,22.97,91.7,82.3,13.01
2019-01-22 01:00,12.34,22.36,92.1,82.4,13.01
2019-01-22 00:00,12.35,21.62,91.8,82.4,13.0
2019-01-21 23:00,12.35,21.14,91.8,82.5,13.0
2019-01-21 22:00,12.35,20.89,91.8,82.6,13.14
2019-01-21 21:00,12.35,20.52,92.3,82.8,13.14
2019-01-21 20:00,12.36,20.27,93.7,82.9,13.14
2019-01-21 19:00,12.36,20.14,92.5,82.8,13.14
2019-01-21 18:00,12.36,21.72,91.4,82.7,13.15
2019-01-21 17:00,12.37,23.44,91.6,82.3,13.15
2019-01-21 16:00,12.37,24.43,88.4,82.3,13.15
2019-01-21 15:00,12.38,24.67,87.7,82.1,13.15
2019-01-21 14:00,12.38,25.52,86.9,82.1,13.15
2019-01-21 13:00,12.38,25.78,83.9,82.6,13.15
2019-01-21 12:00,12.38,25.16,87.1,82.7,13.15
2019-01-21 11:00,12.39,23.95,85.3,82.6,13.28
2019-01-21 10:00,12.39,23.22,88.1,82.9,13.27
2019-01-21 09:00,12.39,21.13,92.2,82.6,13.41
2019-01-21 08:00,12.39,19.9,91.8,82.9,13.41
2019-01-21 07:00,12.4,21.37,93.4,82.9,13.41
2019-01-21 06:00,12.4,21.62,93.1,83.2,13.41
2019-01-21 05:00,12.4,22.35,93.7,83.2,13.41
2019-01-21 04:00,12.41,22.84,93.3,83.4,13.48
2019-01-21 03:00,12.41,22.59,93.3,83.4,13.48
2019-01-21 02:00,12.42,22.84,93.1,83.4,13.55
2019-01-21 01:00,12.42,23.08,94.0,83.2,13.55
2019-01-21 00:00,12.42,22.95,93.4,83.4,13.55
2019-01-20 23:00,12.43,23.57,94.3,83.1,12.07
2019-01-20 22:00,12.43,23.57,94.9,83.5,13.55
2019-01-20 21:00,12.44,23.81,94.8,82.8,13.28
2019-01-20 20:00,12.44,24.3,94.7,81.7,13.28
2019-01-20 19:00,12.44,24.8,94.7,83.8,13.55
2019-01-20 18:00,12.45,24.55,94.5,83.9,13.55
2019-01-20 17:00,12.46,25.04,93.6,84.1,13.69
2019-01-20 16:00,12.46,26.62,91.0,84.1,13.69
2019-01-20 15:00,12.47,27.97,87.2,84.1,13.69
2019-01-20 14:00,12.47,29.2,86.4,84.0,13.69
2019-01-20 13:00,12.48,30.06,80.1,84.2,13.69
2019-01-20 12:00,12.48,30.32,80.9,84.1,13.82
2019-01-20 11:00,12.48,27.62,86.5,84.5,13.82
2019-01-20 10:00,12.49,26.39,88.7,84.9,13.82
2019-01-20 09:00,12.49,25.29,91.7,84.7,13.95
2019-01-20 08:00,12.5,24.3,93.3,84.9,14.09
2019-01-20 07:00,12.51,24.92,93.2,84.7,14.09
2019-01-20 06:00,12.52,24.92,93.7,86.0,14.22
2019-01-20 05:00,12.52,25.66,94.2,86.0,14.22
2019-01-20 04:00,12.53,25.66,93.9,86.0,14.22
2019-01-20 03:00,12.54,26.02,94.3,86.0,14.16
2019-01-20 02:00,12.55,26.39,94.6,86.4,14.22
2019-01-20 01:00,12.56,26.38,94.2,86.4,14.36
2019-01-20 00:00,12.58,27.12,95.4,86.0,14.36
2019-01-19 23:00,12.6,27.0,95.2,86.1,14.23
2019-01-19 22:00,12.62,27.0,95.8,86.4,14.16
2019-01-19 21:00,12.66,27.12,94.9,86.5,14.23
2019-01-19 20:00,13.4,27.97,95.7,86.3,14.36
2019-01-19 19:00,14.2,28.22,96.4,85.6,14.09
2019-01-19 18:00,13.96,28.21,96.2,84.9,13.96
2019-01-19 17:00,13.77,28.46,95.0,83.6,35.26
2019-01-19 16:00,13.59,29.07,95.9,81.8,35.26
2019-01-19 15:00,13.44,29.93,95.0,83.0,13.16
2019-01-19 14:00,13.31,30.42,93.7,84.7,13.16
2019-01-19 13:00,13.21,29.69,93.7,83.3,13.02
2019-01-19 12:00,13.12,29.94,95.3,82.4,12.75
2019-01-19 11:00,13.03,29.69,92.9,82.2,13.02
2019-01-19 10:00,12.94,28.83,94.9,82.5,13.16
2019-01-19 09:00,12.85,29.44,96.7,82.4,13.16
2019-01-19 08:00,12.76,28.83,98.6,84.5,13.29
2019-01-19 07:00,12.99,31.03,99.8,84.4,13.16
2019-01-19 06:00,11.68,31.77,99.8,85.1,13.29
2019-01-19 05:00,11.68,31.53,99.9,84.0,13.16
2019-01-19 04:00,11.68,28.72,99.8,85.2,13.15
2019-01-19 03:00,11.68,26.51,96.0,84.1,13.02
2019-01-19 02:00,11.68,26.14,95.9,84.9,13.02
2019-01-19 01:00,11.68,26.38,95.8,84.9,12.88
2019-01-19 00:00,11.68,26.38,96.0,83.1,12.35
2019-01-18 23:00,11.68,26.63,96.1,83.6,11.94
2019-01-18 22:00,11.68,26.38,95.9,83.4,11.54
2019-01-18 21:00,11.69,26.63,95.9,81.1,10.19
2019-01-18 20:00,11.69,26.75,95.9,78.98,9.46
2019-01-18 19:00,11.69,27.61,96.0,78.99,8.18
2019-01-18 18:00,11.69,27.6,96.1,79.68,7.646
2019-01-18 17:00,11.7,27.85,95.4,79.28,7.579
2019-01-18 16:00,11.7,28.71,93.8,79.41,7.511
2019-01-18 15:00,11.7,29.43,94.2,79.43,7.65
2019-01-18 14:00,11.7,31.14,93.2,79.46,7.521
2019-01-18 13:00,11.7,33.6,91.5,79.19,7.655
2019-01-18 12:00,11.71,31.88,92.8,79.45,7.789
2019-01-18 11:00,11.7,31.9,95.0,79.28,7.78
2019-01-18 10:00,11.71,29.7,97.0,77.85,7.911
2019-01-18 09:00,11.71,27.98,96.6,78.31,7.91
2019-01-18 08:00,11.71,27.12,96.2,78.98,7.977
2019-01-18 07:00,11.71,27.24,96.8,77.91,8.05
2019-01-18 06:00,11.71,27.97,99.9,80.6,7.915
2019-01-18 05:00,11.72,28.71,99.8,79.95,7.78
2019-01-18 04:00,11.72,28.95,99.9,79.21,7.511
2019-01-18 03:00,11.72,29.57,99.9,77.66,6.436
2019-01-18 02:00,11.72,29.94,99.9,77.06,5.899
2019-01-18 01:00,11.72,30.18,99.8,75.98,5.63
2019-01-18 00:00,11.73,29.32,99.8,76.19,5.361
2019-01-17 23:00,11.73,29.44,100.0,75.11,4.958
2019-01-17 22:00,11.73,29.94,99.9,77.39,4.555
2019-01-17 21:00,11.73,30.18,99.8,76.32,1.598
2019-01-17 20:00,11.73,29.21,99.8,75.49,3.34
2019-01-17 19:00,11.73,27.0,96.2,74.88,2.13
2019-01-17 18:00,11.73,27.49,96.4,75.36,2.937
2019-01-17 17:00,11.74,27.11,95.8,75.91,2.808
2019-01-17 16:00,11.74,28.09,95.3,74.44,2.136
2019-01-17 15:00,11.74,28.09,94.5,74.17,2.405
2019-01-17 14:00,11.74,27.85,95.5,74.1,2.136
2019-01-17 13:00,11.74,28.46,94.1,74.03,2.136
2019-01-17 12:00,11.75,27.6,94.8,73.36,2.134
2019-01-17 11:00,11.8,27.24,94.0,75.49,2.265
2019-01-17 10:00,11.83,26.88,93.5,74.53,2.394
2019-01-17 09:00,11.79,25.66,95.0,73.85,2.393
2019-01-17 08:00,11.74,25.16,95.6,74.52,2.393
2019-01-17 07:00,11.75,25.29,95.6,74.12,1.856
2019-01-17 06:00,11.75,24.8,95.7,74.39,1.049
2019-01-17 05:00,11.75,24.67,95.6,73.45,0.78
2019-01-17 04:00,11.75,24.8,95.5,72.51,0.646
2019-01-17 03:00,11.75,24.3,95.3,72.64,0.511
2019-01-17 02:00,11.75,24.67,94.8,73.72,0.511
2019-01-17 01:00,11.75,24.92,95.0,74.12,0.377
2019-01-17 00:00,11.76,25.04,95.6,74.32,0.377
2019-01-16 23:00,11.76,24.31,95.6,74.31,0.509
2019-01-16 22:00,11.76,23.57,95.0,74.39,0.511
2019-01-16 21:00,11.76,23.44,94.5,74.39,0.511
2019-01-16 20:00,11.77,23.2,94.5,74.52,0.376
2019-01-16 19:00,11.78,23.81,95.2,74.52,0.511
2019-01-16 18:00,11.8,24.06,94.7,74.39,0.511
2019-01-16 17:00,11.83,23.69,93.6,74.32,0.511
2019-01-16 16:00,11.88,23.93,92.7,74.39,0.511
2019-01-16 15:00,11.98,24.55,88.9,74.39,0.511
2019-01-16 14:00,12.05,25.41,83.7,74.32,0.377
2019-01-16 13:00,11.96,24.8,84.5,74.26,0.511
2019-01-16 12:00,11.92,23.82,82.9,74.37,0.371
2019-01-16 11:00,11.89,23.46,82.8,74.34,0.499
2019-01-16 10:00,11.85,22.24,86.5,74.12,0.493
2019-01-16 09:00,11.8,20.03,89.7,74.18,0.493
2019-01-16 08:00,11.76,19.79,90.6,73.9,0.625
2019-01-16 07:00,11.76,18.93,89.8,74.16,0.489
2019-01-16 06:00,11.76,18.81,88.1,73.9,0.489
2019-01-16 05:00,11.76,18.81,89.1,74.16,0.487
2019-01-16 04:00,11.77,18.93,89.7,74.16,0.487
2019-01-16 03:00,11.77,18.56,89.9,74.56,0.487
2019-01-16 02:00,11.77,17.95,90.6,74.43,0.487
2019-01-16 01:00,11.77,18.8,87.7,74.31,0.492
2019-01-16 00:00,11.77,18.31,88.8,74.86,0.493
2019-01-15 23:00,11.78,20.77,84.5,74.86,0.493
2019-01-15 22:00,11.78,20.28,85.9,74.86,0.494
2019-01-15 21:00,11.78,20.52,85.1,74.86,0.493
2019-01-15 20:00,11.79,20.4,84.5,75.13,0.494
2019-01-15 19:00,11.8,20.76,82.8,75.22,0.499
2019-01-15 18:00,11.82,22.1,80.8,74.76,0.436
2019-01-15 17:00,11.85,22.34,79.58,74.92,0.51
2019-01-15 16:00,11.92,23.44,76.02,74.79,0.377
2019-01-15 15:00,11.99,24.55,73.09,74.66,0.511
2019-01-15 14:00,12.05,24.3,74.86,74.66,0.377
2019-01-15 13:00,12.02,23.7,74.87,74.71,0.373
2019-01-15 12:00,11.98,22.36,78.03,74.75,0.499
2019-01-15 11:00,11.87,20.89,80.3,74.86,0.427
2019-01-15 10:00,11.82,21.26,78.52,74.86,0.493
2019-01-15 09:00,11.79,22.0,75.18,74.99,0.493
2019-01-15 08:00,11.78,21.14,76.61,75.13,0.427
2019-01-15 07:00,11.78,23.1,72.64,74.86,0.495
2019-01-15 06:00,11.79,21.26,76.68,74.99,0.494
2019-01-15 05:00,11.79,22.0,78.04,75.13,0.495
2019-01-15 04:00,11.79,20.65,79.34,75.26,0.494
2019-01-15 03:00,11.79,22.11,75.57,75.28,0.499
2019-01-15 02:00,11.79,23.46,71.13,75.69,0.432
2019-01-15 01:00,11.8,23.59,72.84,75.28,0.432
2019-01-15 00:00,11.8,23.71,75.5,75.15,0.499
2019-01-14 23:00,11.8,23.48,72.3,75.93,0.493
2019-01-14 22:00,11.8,22.73,75.72,75.94,0.495
2019-01-14 21:00,11.8,22.61,76.6,76.08,0.497
2019-01-14 20:00,11.8,22.23,80.1,76.09,0.499
2019-01-14 19:00,11.81,22.85,79.06,76.29,0.499
2019-01-14 18:00,11.81,21.74,83.6,76.1,0.503
2019-01-14 17:00,11.82,24.06,77.26,76.2,0.511
2019-01-14 16:00,11.85,25.16,76.5,76.27,0.511
2019-01-14 15:00,11.89,26.15,76.98,76.07,0.511
2019-01-14 14:00,11.94,27.0,74.52,75.28,0.515
2019-01-14 13:00,11.88,28.61,70.36,75.6,0.377
2019-01-14 12:00,11.86,26.76,74.66,75.73,0.511
2019-01-14 11:00,11.86,25.54,77.67,75.99,0.509
2019-01-14 10:00,11.85,24.82,76.05,75.89,0.499
2019-01-14 09:00,11.83,22.6,81.9,75.89,0.365
2019-01-14 08:00,11.81,23.34,79.81,76.09,0.499
2019-01-14 07:00,11.82,23.59,79.74,76.23,0.634
2019-01-14 06:00,11.82,23.09,84.9,76.37,0.502
2019-01-14 05:00,11.82,23.7,81.9,76.58,0.505
2019-01-14 04:00,11.82,24.56,79.25,76.52,0.505
2019-01-14 03:00,11.82,24.19,80.6,76.66,0.507
2019-01-14 02:00,11.83,25.42,79.45,76.92,0.506
2019-01-14 01:00,11.83,25.41,81.1,76.94,0.646
2019-01-14 00:00,11.83,25.53,81.3,76.14,0.646
2019-01-13 23:00,11.83,26.15,81.4,75.73,0.51
2019-01-13 22:00,11.83,26.39,78.9,76.27,0.645
2019-01-13 21:00,11.83,26.39,82.5,76.41,0.646
2019-01-13 20:00,11.83,25.29,85.7,75.87,0.646
2019-01-13 19:00,11.84,25.78,85.1,76.41,0.511
2019-01-13 18:00,11.84,26.15,86.2,76.41,0.511
2019-01-13 17:00,11.85,27.62,83.9,76.49,0.515
2019-01-13 16:00,11.88,27.98,85.0,76.03,0.518
2019-01-13 15:00,11.93,29.21,82.7,76.97,0.518
2019-01-13 14:00,11.99,28.84,84.8,76.63,0.383
2019-01-13 13:00,11.93,28.72,87.1,76.7,0.518
2019-01-13 12:00,11.9,28.23,87.8,76.95,0.648
2019-01-13 11:00,11.89,27.38,87.4,77.21,0.511
2019-01-13 10:00,11.88,26.39,88.9,77.08,0.511
2019-01-13 09:00,11.86,25.66,88.3,77.08,0.511
2019-01-13 08:00,11.85,26.02,89.0,77.21,0.646
2019-01-13 07:00,11.85,25.9,88.4,77.21,0.646
2019-01-13 06:00,11.85,25.29,91.7,77.34,0.645
2019-01-13 05:00,11.85,25.9,91.6,77.21,0.511
2019-01-13 04:00,11.85,26.15,91.3,77.62,0.511
2019-01-13 03:00,11.86,26.02,91.9,77.48,0.511
2019-01-13 02:00,11.86,25.78,92.9,77.35,0.511
2019-01-13 01:00,11.86,25.9,94.0,77.62,0.511
2019-01-13 00:00,11.86,25.41,95.0,77.28,0.646
2019-01-12 23:00,11.87,26.39,93.4,77.21,0.646
2019-01-12 22:00,11.87,25.78,95.1,76.68,0.646
2019-01-12 21:00,11.88,25.9,95.4,75.33,0.511
2019-01-12 20:00,11.9,26.39,95.3,74.32,0.511
2019-01-12 19:00,11.91,26.52,95.6,74.52,0.511
2019-01-12 18:00,11.94,26.88,96.2,75.67,0.512
2019-01-12 17:00,11.97,26.88,96.4,76.29,0.516
2019-01-12 16:00,12.05,27.24,96.0,76.57,0.518
2019-01-12 15:00,12.11,27.6,95.7,76.66,0.524
2019-01-12 14:00,12.2,27.96,95.7,76.6,0.392
2019-01-12 13:00,12.27,29.3,95.4,76.5,0.536
2019-01-12 12:00,12.18,29.81,95.1,75.51,0.389
2019-01-12 11:00,11.97,27.73,96.6,75.9,0.52
2019-01-12 10:00,11.97,28.1,96.4,77.25,0.387
2019-01-12 09:00,11.88,27.73,98.4,77.51,0.518
2019-01-12 08:00,11.87,27.49,98.3,77.77,0.518
2019-01-12 07:00,11.87,27.74,99.9,77.77,0.516
2019-01-12 06:00,11.87,27.0,97.5,77.9,0.516
2019-01-12 05:00,11.87,27.37,97.9,77.77,0.518
2019-01-12 04:00,11.88,27.86,99.9,77.24,0.384
2019-01-12 03:00,11.88,28.23,100.0,76.83,0.518
2019-01-12 02:00,11.88,27.98,99.8,75.89,0.518
2019-01-12 01:00,11.88,27.86,98.6,76.5,0.518
2019-01-12 00:00,11.88,27.61,98.3,76.77,0.518
2019-01-11 23:00,11.88,27.73,100.0,76.97,0.518
2019-01-11 22:00,11.88,27.85,100.0,75.5,0.386
2019-01-11 21:00,11.89,27.97,99.8,75.91,0.523
2019-01-11 20:00,11.89,28.21,99.9,77.26,0.524
2019-01-11 19:00,11.89,28.34,99.8,78.2,0.524
2019-01-11 18:00,11.9,28.71,99.9,78.2,0.524
2019-01-11 17:00,11.92,28.83,100.0,78.13,0.524
2019-01-11 16:00,11.99,29.2,99.9,77.53,0.524
2019-01-11 15:00,12.05,29.43,99.9,78.43,0.53
2019-01-11 14:00,12.07,29.31,99.9,78.83,0.529
2019-01-11 13:00,12.04,29.93,99.9,78.88,0.525
2019-01-11 12:00,12.02,29.44,99.8,78.87,0.524
2019-01-11 11:00,11.97,29.44,99.8,78.34,0.524
2019-01-11 10:00,11.93,28.95,99.8,76.86,0.524
2019-01-11 09:00,11.91,28.83,99.9,77.13,0.524
2019-01-11 08:00,11.9,28.34,99.9,77.52,0.521
2019-01-11 07:00,11.9,27.98,99.8,76.84,0.518
2019-01-11 06:00,11.9,27.73,99.9,76.56,0.518
2019-01-11 05:00,11.9,27.61,99.9,77.91,0.518
2019-01-11 04:00,11.9,27.61,100.0,78.72,0.518
2019-01-11 03:00,11.91,27.49,99.8,79.39,35.26
2019-01-11 02:00,11.91,27.24,99.9,79.39,35.26
2019-01-11 01:00,11.91,27.49,99.8,79.79,35.26
2019-01-11 00:00,11.91,27.49,99.8,80.1,12.35
2019-01-10 23:00,11.92,27.73,99.8,80.1,35.26
2019-01-10 22:00,11.92,28.71,97.0,78.87,35.26
2019-01-10 21:00,11.93,30.43,99.7,79.81,35.26
2019-01-10 20:00,11.95,30.8,99.8,79.95,35.26
2019-01-10 19:00,11.96,31.29,99.8,80.1,35.26
2019-01-10 18:00,11.99,31.65,97.4,80.2,35.26
2019-01-10 17:00,12.02,31.75,99.9,78.92,35.26
2019-01-10 16:00,12.1,32.12,100.0,78.65,35.26
2019-01-10 15:00,12.19,32.61,95.6,79.73,35.26
2019-01-10 14:00,12.26,33.84,94.7,80.4,35.26
2019-01-10 13:00,12.2,32.86,96.2,80.7,35.26
2019-01-10 12:00,12.26,33.72,94.3,79.86,35.26
2019-01-10 11:00,12.16,33.23,96.0,81.3,35.26
2019-01-10 10:00,12.03,32.37,99.9,82.0,35.26
2019-01-10 09:00,11.93,31.03,99.9,81.9,35.26
2019-01-10 08:00,11.91,30.29,99.9,80.5,35.26
2019-01-10 07:00,11.92,31.02,99.9,80.1,35.26
2019-01-10 06:00,11.92,30.77,99.9,81.4,35.26
2019-01-10 05:00,11.92,31.63,99.9,81.7,35.26
2019-01-10 04:00,11.92,31.63,99.9,82.1,19.75
2019-01-10 03:00,11.92,31.39,99.9,81.7,19.88
2019-01-10 02:00,11.92,32.0,99.8,81.6,20.01
2019-01-10 01:00,11.92,31.51,99.9,80.3,20.01
2019-01-10 00:00,11.93,31.89,99.9,79.97,35.26
2019-01-09 23:00,11.93,31.53,99.9,79.21,35.26
2019-01-09 22:00,11.93,29.21,99.2,79.39,35.26
2019-01-09 21:00,11.93,27.98,97.1,78.92,35.26
2019-01-09 20:00,11.93,27.0,96.0,75.08,35.26
2019-01-09 19:00,11.93,27.13,95.8,76.01,35.26
2019-01-09 18:00,11.93,26.27,95.8,78.3,35.26
2019-01-09 17:00,11.93,26.15,95.6,77.55,20.27
2019-01-09 16:00,11.94,25.89,95.1,75.69,20.41
2019-01-09 15:00,11.95,26.26,94.9,74.95,20.41
2019-01-09 14:00,11.95,26.87,94.8,76.83,20.27
2019-01-09 13:00,11.97,27.24,94.9,77.1,20.14
2019-01-09 12:00,11.97,26.39,95.3,76.82,20.27
2019-01-09 11:00,11.97,26.27,95.2,76.81,20.27
2019-01-09 10:00,11.96,24.67,94.9,76.94,35.26
2019-01-09 09:00,11.95,24.07,94.5,77.6,35.26
2019-01-09 08:00,11.94,23.08,93.9,77.32,35.26
2019-01-09 07:00,11.94,22.47,93.8,78.4,35.26
2019-01-09 06:00,11.94,22.59,93.9,77.73,35.26
2019-01-09 05:00,11.94,22.84,93.7,78.8,35.26
2019-01-09 04:00,11.95,22.36,93.9,75.83,35.26
2019-01-09 03:00,11.95,21.99,93.7,76.09,35.26
2019-01-09 02:00,11.95,21.5,93.3,78.65,20.27
2019-01-09 01:00,11.95,21.25,93.3,75.69,35.26
2019-01-09 00:00,11.95,21.37,93.0,75.55,35.26
2019-01-08 23:00,11.95,20.64,93.2,75.94,35.26
2019-01-08 22:00,11.96,20.4,92.9,78.49,35.26
2019-01-08 21:00,11.96,20.03,92.6,77.82,35.26
2019-01-08 20:00,11.96,19.66,92.6,75.33,35.26
2019-01-08 19:00,11.96,19.66,92.5,78.56,35.26
2019-01-08 18:00,11.96,19.41,92.3,77.28,35.26
2019-01-08 17:00,11.96,19.17,92.1,77.95,35.26
2019-01-08 16:00,11.96,19.05,92.2,77.88,20.4
2019-01-08 15:00,11.97,19.17,92.0,77.81,20.4
2019-01-08 14:00,11.97,19.78,92.0,79.16,20.47
2019-01-08 13:00,11.98,19.66,92.2,77.28,20.4
2019-01-08 12:00,11.98,19.54,91.7,77.15,20.53
2019-01-08 11:00,11.99,18.55,91.8,76.07,20.53
2019-01-08 10:00,11.97,18.07,91.4,77.52,20.53
2019-01-08 09:00,11.97,17.7,91.3,76.72,20.53
2019-01-08 08:00,11.97,17.46,91.0,76.58,20.53
2019-01-08 07:00,11.97,17.09,90.7,77.12,20.53
2019-01-08 06:00,11.97,16.97,90.0,77.25,20.53
2019-01-08 05:00,11.97,16.84,90.5,77.59,20.53
2019-01-08 04:00,11.98,17.21,90.1,77.39,20.53
2019-01-08 03:00,11.98,17.21,90.5,77.66,20.53
2019-01-08 02:00,11.98,17.09,90.0,77.93,20.53
2019-01-08 01:00,11.98,16.6,89.5,78.2,20.53
2019-01-08 00:00,11.98,16.72,89.5,78.2,20.53
2019-01-07 23:00,11.98,16.23,89.9,78.2,20.53
2019-01-07 22:00,11.98,15.98,89.6,77.79,20.66
2019-01-07 21:00,11.98,16.6,90.1,78.73,20.53
2019-01-07 20:00,11.99,16.23,89.9,78.87,20.66
2019-01-07 19:00,11.99,17.94,90.3,78.76,20.53
2019-01-07 18:00,11.99,18.92,91.8,78.62,20.53
2019-01-07 17:00,12.0,18.43,90.4,78.62,20.53
2019-01-07 16:00,12.01,21.37,91.6,78.12,20.4
2019-01-07 15:00,12.03,22.1,92.2,77.87,20.4
2019-01-07 14:00,12.03,22.21,93.2,78.69,19.87
2019-01-07 13:00,12.07,22.7,92.3,79.36,35.26
2019-01-07 12:00,12.06,24.18,93.9,77.34,35.26
2019-01-07 11:00,12.03,23.09,94.7,74.34,35.26
2019-01-07 10:00,12.02,22.23,93.5,79.05,20.4
2019-01-07 09:00,12.0,20.88,93.4,76.69,20.47
2019-01-07 08:00,12.0,20.39,92.8,76.69,20.47
2019-01-07 07:00,12.01,20.64,92.7,76.7,20.4
2019-01-07 06:00,12.01,22.36,94.0,76.97,20.4
2019-01-07 05:00,12.01,21.99,94.0,75.82,20.4
2019-01-07 04:00,12.01,21.74,94.1,76.3,20.4
2019-01-07 03:00,12.01,21.86,93.8,75.56,20.13
2019-01-07 02:00,12.01,22.35,94.0,75.7,19.19
2019-01-07 01:00,12.02,22.22,94.2,71.81,17.18
2019-01-07 00:00,12.02,22.72,94.3,72.62,15.97
2019-01-06 23:00,12.02,23.21,94.6,72.35,15.97
2019-01-06 22:00,12.02,22.72,94.3,70.8,15.7
2019-01-06 21:00,12.02,22.84,94.1,70.32,15.16
2019-01-06 20:00,12.02,22.48,94.2,69.64,14.62
2019-01-06 19:00,12.02,21.62,93.8,69.77,14.62
2019-01-06 18:00,12.02,22.11,94.0,69.9,14.62
2019-01-06 17:00,12.03,21.37,93.5,69.5,14.75
2019-01-06 16:00,12.04,22.95,93.5,71.16,14.76
2019-01-06 15:00,12.06,24.67,94.7,68.48,14.76
2019-01-06 14:00,12.06,24.18,94.9,71.03,14.9
2019-01-06 13:00,12.07,24.43,94.8,71.3,14.9
2019-01-06 12:00,12.07,23.81,94.9,69.69,14.9
2019-01-06 11:00,12.07,26.15,96.2,68.21,14.9
2019-01-06 10:00,12.05,25.16,96.0,69.95,14.63
2019-01-06 09:00,12.04,24.8,96.0,69.68,14.76
